dt,Open,High,Low,Close,Volume
2026-02-26,5.29,5.31,5.25,5.27,156390840.0
2026-02-27,5.28,5.3,5.26,5.28,141987166.0
2026-03-02,5.28,5.33,5.25,5.31,227969156.0
2026-03-03,5.3,5.44,5.28,5.42,495574107.0
2026-03-04,5.41,5.42,5.28,5.35,423813553.0
2026-03-05,5.31,5.4,5.29,5.39,249638030.0
2026-03-06,5.37,5.42,5.35,5.39,194947276.0
2026-03-09,5.37,5.41,5.35,5.36,248943616.0
2026-03-10,5.35,5.35,5.31,5.33,203870611.0
2026-03-11,5.33,5.36,5.3,5.36,136654818.0
2026-03-12,5.35,5.38,5.33,5.37,164286248.0
2026-03-13,5.37,5.42,5.33,5.39,237995758.0
2026-03-16,5.39,5.42,5.37,5.4,206924880.0
2026-03-17,5.4,5.5,5.38,5.5,362388776.0
2026-03-18,5.5,5.54,5.46,5.5,298110031.0
2026-03-19,5.48,5.56,5.48,5.53,356527575.0
2026-03-20,5.52,5.58,5.49,5.51,259377052.0
2026-03-23,5.49,5.5,5.32,5.39,433148480.0
2026-03-24,5.38,5.49,5.37,5.47,300944305.0
2026-03-25,5.46,5.55,5.38,5.55,317240980.0
2026-03-26,5.53,5.6,5.52,5.58,275051317.0
2026-03-27,5.57,5.6,5.56,5.57,217430554.0
2026-03-30,5.55,5.68,5.55,5.67,289633041.0
2026-03-31,5.67,5.91,5.67,5.87,652254090.0
2026-04-01,5.89,5.95,5.85,5.87,343189269.0
2026-04-02,5.87,5.97,5.84,5.94,292924188.0
2026-04-03,5.95,5.96,5.78,5.82,239214989.0
2026-04-07,5.82,5.84,5.75,5.8,250996350.0
2026-04-08,5.77,5.78,5.63,5.74,314917943.0
2026-04-09,5.74,5.77,5.67,5.69,223535039.0
2026-04-10,5.68,5.68,5.62,5.65,177626358.0
2026-04-13,5.65,5.69,5.58,5.69,200252806.0
2026-04-14,5.66,5.74,5.65,5.73,188066450.0
2026-04-15,5.71,5.82,5.7,5.79,231003234.0
2026-04-16,5.8,5.87,5.76,5.79,189043803.0
2026-04-17,5.77,5.82,5.75,5.77,153168013.0
2026-04-20,5.75,5.92,5.74,5.9,258027973.0
2026-04-21,5.89,5.97,5.89,5.93,205382068.0
2026-04-22,5.93,5.95,5.83,5.84,161678244.0
2026-04-23,5.83,5.88,5.8,5.82,158839186.0
2026-04-24,5.82,5.84,5.78,5.81,148447775.0
2026-04-27,5.8,5.84,5.75,5.76,166817156.0
2026-04-28,5.74,5.82,5.73,5.81,164756096.0
2026-04-29,5.81,5.83,5.73,5.79,218008616.0
2026-04-30,5.8,5.85,5.73,5.75,252823333.0
2026-05-06,5.75,5.75,5.64,5.71,267950874.0
2026-05-07,5.71,5.76,5.68,5.69,174848521.0
2026-05-08,5.7,5.75,5.66,5.68,164666003.0
2026-05-11,5.67,5.69,5.61,5.68,229231491.0
2026-05-12,5.68,5.78,5.67,5.74,249703901.0
2026-05-13,5.75,5.77,5.69,5.72,173384711.0
2026-05-14,5.71,5.83,5.7,5.76,273427645.0
2026-05-15,5.76,5.81,5.69,5.79,269942195.0
2026-05-18,5.79,5.82,5.76,5.79,194088388.0
2026-05-19,5.8,5.9,5.79,5.83,271888725.0
2026-05-20,5.83,5.84,5.7,5.7,207037318.0
2026-05-21,5.71,5.84,5.66,5.8,326036758.0
2026-05-22,5.79,5.88,5.71,5.86,310632830.0
2026-05-25,5.84,5.94,5.83,5.9,246668351.0
2026-05-26,5.88,5.98,5.87,5.91,292546229.0
2026-05-27,5.9,5.98,5.81,5.85,256933566.0
2026-05-28,5.84,5.93,5.79,5.81,267315297.0
2026-05-29,5.8,5.91,5.76,5.86,340678300.0
